X1,X_id,title,description,dateFrom,dateTo,providerId,provider,isAvailableInJoyGifts,updatedAt,createdAt,isDeleted,isActive,status,spam,menuRef,listReceive,numberOfRemainingUses,numberOfUses,maxDiscountedPrice,minBill,price,percent,customerGroup,campaign,promotionType,categories,listIgnores,listShares,listLikes,keywords,__v,loyaltyProgram,linkImage,image,dateBegin,dateEnd,link,isVoucherOfHunter2,isVoucher
9,5ce75cbf17d1f70014c3f565,ĐÁNH TAN NÓNG BỨC MÙA HÈ CÙNG ƯU ĐÃI HẤP DẪN TỪ CAFE DƯƠNG CẦM,"Từ ngày 24/5 - 24/8/2019, khi tới thưởng thức cafe đậm đà và những món trà giải nhiệt tại Cafe Dương Cầm, bạn sẽ nhận ưu đãi cực hấp dẫn với những khung giờ khác nhau:
Từ 7h -12h, giảm giá 10%/ tổng hóa đơn
Từ 12h - 17h, giảm 15%/ tổng hóa đơn
Từ 17h - 22h giảm 20%/ tổng hóa đơn
Khung giờ nào cũng có khuyến mãi, nhanh tay nhận mã thôi nào!",2019-05-24T10:30:00Z,2019-08-24T22:00:00Z,5cd2613012bb380016789cc4,5cd2613012bb380016789cc4,TRUE,2019-05-23T10:13:46Z,2019-05-23T10:13:46Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,cafe,list(),list(),character(0),list(),0,NA,5cd2613012bb380016789cc4_43052aa6-5997-43fc-9fe6-5fb75a2b1ec1.jpg,NA,NA,NA,NA,FALSE,NA
10,5ce5fbb90784e500179ac96a,Test peomotion,KHUYẾN MÃI,2019-05-23T08:50:00Z,2019-05-25T17:50:00Z,5b039c067dd590001481eaa5,5b039c067dd590001481eaa5,TRUE,2019-05-23T03:53:12Z,2019-05-23T03:53:12Z,TRUE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5ce65ef93a347d00173b4bd4"",""5ce65ef93a347d00173b4bd3""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5ce65ef93a347d00173b4bd2"", ""5ce65ef93a347d00173b4bd1""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,"c(""tra_sua"", ""cafe"", ""other"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
11,5ce5fc070784e500179ac970,Test promotion 2,Km,2019-05-23T15:30:00Z,2019-06-23T08:55:00Z,5b039c067dd590001481eaa5,5b039c067dd590001481eaa5,TRUE,2019-05-23T03:53:12Z,2019-05-23T03:53:12Z,TRUE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5ce65ef43a347d00173b4bd0"",""5ce65ef43a347d00173b4bcf""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5ce65ef43a347d00173b4bce"", ""5ce65ef43a347d00173b4bcd""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,"c(""tra_sua"", ""cafe"", ""other"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
12,5ce4c46f43559600143e00b4,Đại Tiệc Lẩu Buffet,Lẩu thoả thích - Uống thả ga,2019-05-31T00:00:00Z,2019-05-31T22:00:00Z,5c06357f14822f00152a7743,5c06357f14822f00152a7743,TRUE,2019-05-22T09:46:36Z,2019-05-22T09:46:36Z,FALSE,TRUE,1,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,lau,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
13,5ce35ed2dc4c7d00140a2134,Khuyến mãi 30%,Khuyến mãi,2019-05-21T08:13:00Z,2019-05-21T23:14:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2019-05-21T09:11:02Z,2019-05-21T09:11:02Z,TRUE,TRUE,0,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,cafe,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
14,5ce3620fdc4c7d00140a2139,RỘN RÀNG ĐÓN HÈ CÙNG ƯU ĐÃI HẤP DẪN TỪ ENIKA - TRÀ SỮA MẸ NẤU,"Từ ngày 25/5-17/6, khi mua 3 sản phẩm bất kì tại Enika - Trà sữa mẹ nấu, bạn sẽ được tặng 1 ly trà sữa bất kì. Nhanh tay nhận khuyến mãi và tụ tập bạn bè nào!",2019-05-25T07:30:00Z,2019-06-17T22:00:00Z,5cde350491f203001652e91d,5cde350491f203001652e91d,TRUE,2019-05-21T09:11:02Z,2019-05-21T09:11:02Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,tra_sua,list(),list(),character(0),list(),0,NA,5cde350491f203001652e91d_bb39099e-9403-4bb0-8539-3eb34b5165d4.jpg,NA,NA,NA,NA,FALSE,NA
15,5ce36640dc4c7d00140a213c,ĐÁNH TAN CÁI NÓNG MÙA HÈ CÙNG ƯU ĐÃI TỪ DETOX GREEN FARM,"Detox Green Farm đã chào sân con đường Châu Thị Vĩnh Tế bằng khuyến mãi hấp dẫn. Khi đến check in và mua 3 sản phẩm tại Detox Green Farm, bạn sẽ được tặng 1 sản phẩm bất kì. 
Chương trình chỉ áp dụng từ ngày 22/5 - 25/5/2019 nên nhanh tay nhận khuyến mãi và tới quán nào!",2019-05-25T12:30:00Z,2019-05-28T22:00:00Z,5cde73cb78267200162fae7f,5cde73cb78267200162fae7f,TRUE,2019-05-21T09:11:02Z,2019-05-21T09:11:02Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""tra_sua"", ""an_vat"")",list(),list(),character(0),list(),0,NA,5cde73cb78267200162fae7f_8024f30d-4b9f-41aa-8bd3-396c34b5901a.jpg,NA,NA,NA,NA,FALSE,NA
16,5ce358e7bd6a19001633dde1,Khuyến mãi,Khuyến mãi,2019-05-21T08:47:34Z,2019-05-21T23:00:39Z,NA,5bf65105e7598700130a7f86,TRUE,2019-05-20T09:25:52Z,2019-05-20T09:25:52Z,TRUE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,cafe,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
17,5cdf14bfe7714a001417d6ff,khuyến mãi test 1,km,2019-04-18T03:10:00Z,2019-08-18T11:08:00Z,5b039c067dd590001481eaa5,5b039c067dd590001481eaa5,TRUE,2019-05-18T02:13:07Z,2019-05-18T02:13:07Z,FALSE,TRUE,1,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5ce74b29c8093200178fd19a"",""5ce74b29c8093200178fd199""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5ce74b29c8093200178fd198"", ""5ce74b29c8093200178fd197""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,"c(""tra_sua"", ""cafe"", ""other"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
18,5cdf14ebe7714a001417d704,khuyến mãi test 2,km2,2019-05-18T03:08:00Z,2019-10-18T08:09:00Z,5b039c067dd590001481eaa5,5b039c067dd590001481eaa5,TRUE,2019-05-18T02:13:07Z,2019-05-18T02:13:07Z,FALSE,TRUE,1,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""tra_sua"", ""cafe"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
19,5cdcee20a49cec00140e1617,test khuyến mãi,KM,2019-05-16T11:58:00Z,2019-05-16T12:59:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2019-05-16T06:42:29Z,2019-05-16T06:42:29Z,TRUE,TRUE,1,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""tra_sua"", ""cafe"", ""com"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
20,5cdcef6983f1fd0014cfdcfc,PIZZA PASTA - ƯU ĐÃI LỚN VỚI 2 SỰ LỰA CHỌN,"*Chương trình có áp dụng dịch vụ giao hàng*

🍕 Ưu đãi 40% 👉 Áp dụng khi chia sẻ bài viết này: http://bit.ly/gnjpizzapasta

🍕 Mua 1 Tặng 1 👉 Áp dụng giao hàng hoặc Mua về 

📌Hotline giao hàng: 02363868608 hoặc 0357955556

LƯU Ý 
- Đối với chương trình chia sẻ bài viết GonJoy giảm giá 40%: Áp dụng cho khách đến quán & chỉ cần đưa bài viết đã chia sẻ cho nhân viên xem, bạn sẽ được giảm giá! 
- Đối với chương trình đặt hàng qua Hotline, bạn xác nhận ""đã nhận mã khuyến mãi từ GonJoy"", sẽ được áp dụng mã giảm MUA 1 TẶNG 1. Nếu đến quán mua về, bạn chỉ cần đưa mã khuyến mãi cho nhân viên sẽ được áp dụng! 
- Chỉ được áp dụng 1 trong 2 chương trình.

📌 Mọi thông tin chi tiết về chương trình xin liên hệ Hotline GonJoy: 1900 2874
📌 Để chế độ ""Ưu tiên xem trước"" Fanpage GonJoy để nhận thông tin khuyến mãi hot từ chúng tớ nhé ;)",2019-05-16T10:00:00Z,2019-05-31T22:00:00Z,5c6e71d72affa10016b36caf,5c6e71d72affa10016b36caf,TRUE,2019-05-16T06:42:23Z,2019-05-16T06:42:23Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5cde475c414ac40014765aa4"",""5cde475c414ac40014765aa3""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5cde475c414ac40014765aa2"", ""5cde475c414ac40014765aa1""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,2,1,1,pizza,list(),list(),character(0),list(),0,NA,5c6e71d72affa10016b36caf_f7c83ba9-f5f5-4fed-8c81-0c2529b236e7.jpg,NA,NA,NA,NA,FALSE,NA
21,5cdefbe810d66c2c8458c8fd,PIZZA PASTA - ƯU ĐÃI LỚN VỚI 2 SỰ LỰA CHỌN,"*Chương trình có áp dụng dịch vụ giao hàng*

🍕 Ưu đãi 40% 👉 Áp dụng khi chia sẻ bài viết này: http://bit.ly/gnjpizzapasta

🍕 Mua 1 Tặng 1 👉 Áp dụng giao hàng hoặc Mua về 

📌Hotline giao hàng: 02363868608 hoặc 0357955556

LƯU Ý 
- Đối với chương trình chia sẻ bài viết GonJoy giảm giá 40%: Áp dụng cho khách đến quán & chỉ cần đưa bài viết đã chia sẻ cho nhân viên xem, bạn sẽ được giảm giá! 
- Đối với chương trình đặt hàng qua Hotline, bạn xác nhận ""đã nhận mã khuyến mãi từ GonJoy"", sẽ được áp dụng mã giảm MUA 1 TẶNG 1. Nếu đến quán mua về, bạn chỉ cần đưa mã khuyến mãi cho nhân viên sẽ được áp dụng! 
- Chỉ được áp dụng 1 trong 2 chương trình.

📌 Mọi thông tin chi tiết về chương trình xin liên hệ Hotline GonJoy: 1900 2874
📌 Để chế độ ""Ưu tiên xem trước"" Fanpage GonJoy để nhận thông tin khuyến mãi hot từ chúng tớ nhé ;)",2019-05-16T10:00:00Z,2019-05-31T22:00:00Z,5c6e71d72affa10016b36caf,5c6e71d72affa10016b36caf,TRUE,2019-05-16T06:42:23Z,2019-05-16T06:42:23Z,TRUE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5cde475c414ac40014765aa4"",""5cde475c414ac40014765aa3""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5cde475c414ac40014765aa2"", ""5cde475c414ac40014765aa1""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,2,1,1,pizza,list(),list(),character(0),list(),0,NA,5c6e71d72affa10016b36caf_f7c83ba9-f5f5-4fed-8c81-0c2529b236e7.jpg,NA,NA,NA,NA,TRUE,NA
22,5cdbee3e9bd75200142a3212,GIẢI NHIỆT MÙA HÈ VỚI ƯU ĐÃI BẤT NGỜ TẠI T - GARDEN,"Trong khung giờ 10:00 - 18:00 từ ngày 15/05/2019 - 31/05/2019, khi bạn tới quán T - Garden thưởng thức nước uống, bạn sẽ được giảm 20% cho tổng hóa đơn. Nhanh tay nhận khuyến mãi thôi nào!!!!!!!",2019-05-15T10:00:00Z,2019-05-31T18:00:00Z,5c73bb0f558bf400162bfc52,5c73bb0f558bf400162bfc52,TRUE,2019-05-15T13:59:42Z,2019-05-15T13:59:42Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""cafe"", ""other"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
23,5cd8ebe70a05aa0014398728,♨NHẬU THẢ GA VỚI 𝘾𝙊𝙈𝘽𝙊 CỰC CHẤT 3 MÓN + 12 LY HOEGAARDEN DRAFT CHỈ VỚI 500K ♨,"♨NHẬU THẢ GA VỚI 𝘾𝙊𝙈𝘽𝙊 CỰC CHẤT 3 MÓN + 12 LY HOEGAARDEN DRAFT CHỈ VỚI 500K ♨
❌❌❌RỦ NGAY GIA ĐÌNH VÀ HỘI BẠN THÂN ĐẾN #PHỦI NGAY NÀO:

COMBO 1 (cho 4-6 người)
🦐 Tôm sú sốt bơ tỏi
🦑 Mực cơm chiên mắm
🐚 Ốc giấy trộn
🍺 12 ly Hoegaarden draft
………………………
COMBO 2 (cho 4-6 người)
🐠 Chíp chíp hấp
🐚 Ốc hương xào sa tế
🦑 Gỏi mực cơm
🍺 12 ly Hoegaarden draft

🆘 Lưu ý:
- Combo không áp dụng cùng với các chương trình khuyến mãi khác.
- Thời gian áp dụng từ ngày 20/04/2019 đến 20/07/2019",2019-04-20T10:58:00Z,2019-07-20T10:59:00Z,5c6fc5bdebc5210016dec3a1,5c6fc5bdebc5210016dec3a1,TRUE,2019-05-13T09:23:05Z,2019-05-13T09:23:05Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""an_vat"", ""oc"", ""lau"", ""com"", ""other"")",list(),list(),character(0),list(),0,NA,5c6fc5bdebc5210016dec3a1_e55e61d2-661a-4c21-b855-25ceadeff882.jpg,NA,NA,NA,NA,FALSE,NA
24,5cdefbe610d66c2c8458c8e7,♨NHẬU THẢ GA VỚI 𝘾𝙊𝙈𝘽𝙊 CỰC CHẤT 3 MÓN + 12 LY HOEGAARDEN DRAFT CHỈ VỚI 500K ♨,"♨NHẬU THẢ GA VỚI 𝘾𝙊𝙈𝘽𝙊 CỰC CHẤT 3 MÓN + 12 LY HOEGAARDEN DRAFT CHỈ VỚI 500K ♨
❌❌❌RỦ NGAY GIA ĐÌNH VÀ HỘI BẠN THÂN ĐẾN #PHỦI NGAY NÀO:

COMBO 1 (cho 4-6 người)
🦐 Tôm sú sốt bơ tỏi
🦑 Mực cơm chiên mắm
🐚 Ốc giấy trộn
🍺 12 ly Hoegaarden draft
………………………
COMBO 2 (cho 4-6 người)
🐠 Chíp chíp hấp
🐚 Ốc hương xào sa tế
🦑 Gỏi mực cơm
🍺 12 ly Hoegaarden draft

🆘 Lưu ý:
- Combo không áp dụng cùng với các chương trình khuyến mãi khác.
- Thời gian áp dụng từ ngày 20/04/2019 đến 20/07/2019",2019-04-20T10:58:00Z,2019-07-20T10:59:00Z,5c6fc5bdebc5210016dec3a1,5c6fc5bdebc5210016dec3a1,TRUE,2019-05-13T09:23:05Z,2019-05-13T09:23:05Z,TRUE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""an_vat"", ""oc"", ""lau"", ""com"", ""other"")",list(),list(),character(0),list(),0,NA,5c6fc5bdebc5210016dec3a1_e55e61d2-661a-4c21-b855-25ceadeff882.jpg,NA,NA,NA,NA,TRUE,NA
25,5cd8dddb381acb0014ef4e5e,HÈ MÁT RƯỢI VỚI SỮA CHUA TRÁI CÂY/ TRÀ ĐÀO/TRÀ SỮA ĐỒNG GIÁ 15K,"Còn gì sung sướng hơn khi uống trà đào chỉ với 15k, mà không những trà đào đâu nhé, quán đồng giá toàn bộ menu đồ uống chỉ với 15K. Điểm sơ qua những món hot của quán nè: sữa chua việt quất, nước dâu tằm, trà sữa socola, trà đen thạch trái cây...  Đến quán ăn mì Ý thơm lừng lại còn đã khát với nước uống giá siêu rẻ nữa. 
Áp dụng trong khung giờ 11h-15h nhé mn ơi, nhớ để ý khung giờ nhé!!
Còn chần chừ gì nữa mà không rủ bạn bè đến quán ngay thôi!!!",2019-05-13T09:54:00Z,2019-05-31T09:55:00Z,5c34537847f2a5001604b96c,5c34537847f2a5001604b96c,TRUE,2019-05-13T09:23:01Z,2019-05-13T09:23:01Z,FALSE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5cd929f8381acb0014ef4fd8"",""5cd929f8381acb0014ef4fd7""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5cd929f8381acb0014ef4fd6"", ""5cd929f8381acb0014ef4fd5""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,"c(""tra_sua"", ""cafe"", ""an_vat"", ""other"")",list(),list(),character(0),list(),0,NA,5c34537847f2a5001604b96c_50e87a17-2a64-4f10-a3fc-7a6c8f2e70c2.png,NA,NA,NA,NA,FALSE,NA
26,5cdefbe710d66c2c8458c8ef,HÈ MÁT RƯỢI VỚI SỮA CHUA TRÁI CÂY/ TRÀ ĐÀO/TRÀ SỮA ĐỒNG GIÁ 15K,"Còn gì sung sướng hơn khi uống trà đào chỉ với 15k, mà không những trà đào đâu nhé, quán đồng giá toàn bộ menu đồ uống chỉ với 15K. Điểm sơ qua những món hot của quán nè: sữa chua việt quất, nước dâu tằm, trà sữa socola, trà đen thạch trái cây...  Đến quán ăn mì Ý thơm lừng lại còn đã khát với nước uống giá siêu rẻ nữa. 
Áp dụng trong khung giờ 11h-15h nhé mn ơi, nhớ để ý khung giờ nhé!!
Còn chần chừ gì nữa mà không rủ bạn bè đến quán ngay thôi!!!",2019-05-13T09:54:00Z,2019-05-31T09:55:00Z,5c34537847f2a5001604b96c,5c34537847f2a5001604b96c,TRUE,2019-05-13T09:23:01Z,2019-05-13T09:23:01Z,TRUE,TRUE,2,list(),list(),character(0),0,0,"{value:c{0,0},_id:c{""5cd929f8381acb0014ef4fd8"",""5cd929f8381acb0014ef4fd7""},currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""}}","list(value = c(0, 0), `_id` = c(""5cd929f8381acb0014ef4fd6"", ""5cd929f8381acb0014ef4fd5""), currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""))",list(),0,0,0,1,"c(""tra_sua"", ""cafe"", ""an_vat"", ""other"")",list(),list(),character(0),list(),0,NA,5c34537847f2a5001604b96c_50e87a17-2a64-4f10-a3fc-7a6c8f2e70c2.png,NA,NA,NA,NA,TRUE,NA
27,5cd54d1c19be9c00148d54d2,GIẢI NHIỆT MÙA HÈ CÙNG ƯU ĐÃI ĐẶC BIỆT TỪ CAFE DƯƠNG CẦM!!!!!!,"Từ ngày 13/5/2019 - 31/5/2019, khi tới thưởng thức những đồ uống mát lành trong dòng sản phẩm về trà tại quán Cafe Dương Cầm, bạn sẽ nhận được ưu đãi lên tới 20%, nhanh tay nhận khuyến mãi nào!!!!!!!!!!!!!!",2019-05-13T06:30:00Z,2019-05-31T22:00:00Z,5cd2613012bb380016789cc4,5cd2613012bb380016789cc4,TRUE,2019-05-10T15:33:15Z,2019-05-10T15:33:15Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,cafe,list(),list(),character(0),list(),0,NA,5cd2613012bb380016789cc4_00b76f36-7af8-4840-80ba-b23b907f0954.jpg,NA,NA,NA,NA,FALSE,NA
28,5cdefbe710d66c2c8458c8f7,GIẢI NHIỆT MÙA HÈ CÙNG ƯU ĐÃI ĐẶC BIỆT TỪ CAFE DƯƠNG CẦM!!!!!!,"Từ ngày 13/5/2019 - 31/5/2019, khi tới thưởng thức những đồ uống mát lành trong dòng sản phẩm về trà tại quán Cafe Dương Cầm, bạn sẽ nhận được ưu đãi lên tới 20%, nhanh tay nhận khuyến mãi nào!!!!!!!!!!!!!!",2019-05-13T06:30:00Z,2019-05-31T22:00:00Z,5cd2613012bb380016789cc4,5cd2613012bb380016789cc4,TRUE,2019-05-10T15:33:15Z,2019-05-10T15:33:15Z,TRUE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,cafe,list(),list(),character(0),list(),0,NA,5cd2613012bb380016789cc4_00b76f36-7af8-4840-80ba-b23b907f0954.jpg,NA,NA,NA,NA,TRUE,NA
29,5ccf8df3acefdc0014cc6339,đồng giá 29k,Áp dụng đến hết tháng 05/2019,2019-05-22T08:30:00Z,2019-05-31T22:30:00Z,5bf65105e7598700130a7f86,5bf65105e7598700130a7f86,TRUE,2019-05-06T05:21:41Z,2019-05-06T05:21:41Z,FALSE,TRUE,0,list(),list(),character(0),0,0,0,0,list(),0,0,0,1,"c(""tra_sua"", ""cafe"")",list(),list(),character(0),list(),0,NA,5bf65105e7598700130a7f86_bac0afeb-03e8-4271-a7ce-2690b2bd3d87.jpg,NA,NA,NA,NA,FALSE,NA
30,5cc81b74e6c1d400147f245c,Khuyến mãi ngày hè,Khuyến mãi 3 tháng đầu hè,2019-05-01T00:00:00Z,2019-07-31T23:59:00Z,5cc16a000f482d0016133a72,5cc16a000f482d0016133a72,TRUE,2019-04-30T13:50:40Z,2019-04-30T13:50:40Z,FALSE,TRUE,1,list(),list(),character(0),0,0,"{currency:c{""5a97721d28e3f00014d70498"",""5a97721d28e3f00014d70497""},_id:c{""5cc81b74e6c1d400147f245e"",""5cc81b74e6c1d400147f245d""},value:c{0,0}}","list(currency = c(""5a97721d28e3f00014d70498"", ""5a97721d28e3f00014d70497""), `_id` = c(""5cc81b74e6c1d400147f2460"", ""5cc81b74e6c1d400147f245f""), value = c(0, 0))",list(),0,0,0,1,"c(""tra_sua"", ""an_vat"")",list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
31,5cc01654be4e8a0014c1b7de,Uống bia - Giải nhiệt trưa cuối tuần 🍺🍺🍺😋😋😋,"Ưu đãi khẩn cấp: UỐNG 1 TẶNG 1 tại Gradeli Beer 
Tắm mát nắng hè bằng Bia Tươi công nghệ Đức 

Áp dụng cho Khách hàng sử dụng các loại Bia Tươi có tại Gradeli: #biađen #biavàng #biađỏ 
Thời gian vàng áp dụng: 09 AM – 4PM Thứ Bảy, Chủ nhật từ 27.04.2019 đến 05.05.2019 

Ngoài ra: Từ nay Gradeli mở cửa các ngày Thứ Bảy, Chủ nhật hàng tuần",2019-04-27T10:00:00Z,2019-05-05T16:00:00Z,5c8f65b59913f20016deb13d,5c8f65b59913f20016deb13d,TRUE,2019-04-23T15:13:01Z,2019-04-23T15:13:01Z,FALSE,TRUE,2,list(),list(),character(0),0,0,0,0,list(),0,0,1,1,other,list(),list(),character(0),list(),0,NA,NA,NA,NA,NA,NA,FALSE,NA
